UserNick,comment_time,content,auctionSku
浅***0,2020-04-12 22:09:51,包装品质：包装很有特色，分装清楚。 口感味道：米粉弹润劲道，根据说明煮出来的米粉软硬度刚好。花生和腐竹都脆脆的，汤头很鲜～,口味:螺蛳粉3袋装
去***样,2020-04-05 15:03:39,整体评价：第一次吃螺狮粉。等了整整一个月才到了，还送了一个鼠标垫，很好吃，支持李子柒家的产品。 胀包问题：没有胀包 包装品质：很好，古风包装，很精致 口感味道：非常符合我的期待，口感很好 分量刚好够我吃， 新鲜度：很新鲜，是三月三十一的货,口味:螺蛳粉3袋装
l***施,2020-04-09 14:53:41,整体评价：汤料很浓，很香，辣度也不会很辣，料包十足，真的超爱李子柒家的螺蛳粉，以后不会再吃别家螺蛳粉啦 胀包问题：没有 包装品质：包装颜色好看，料包都严实 口感味道：汤很好喝，也不会很辣，超爱 新鲜度：日期新鲜,口味:螺蛳粉3袋装
x***7,2020-04-04 20:12:24,"吃了那么多家的螺丝粉，还是被李子柒小仙女家的种草了，特别是看了小时光，里面的女主吃得很香! !! !大半夜的看饿了。真的是非常好吃又实惠的了，满满一大包，配料非常足，还自己加了其他配料。生产日期新鲜，粉很好煮,口感-级棒,辣椒油、花生米、腐竹，然鹅，即使这样的清汤螺蛳粉也同样令人垂涎欲滴，作为一个外地人真真的被圈粉好多年，虽然仍然不太敢尝试酸笋，尝过后！！！味道真的不大哈哈~挺好吃的色香味俱全 下次还会再来的喜欢的朋友赶快下手的",口味:螺蛳粉3袋装
y***a,2020-04-13 01:23:49,整体评价：料足味道好，比外面店里的还好吃，很新鲜，特别喜欢花生米，脆脆的，粉也很劲道，汤的味道也调的刚刚好，辣度也可以自由选择，爱了爱了,口味:螺蛳粉3袋装
萱***恺,2020-04-13 18:21:10,包装还可以，粉煮起来比较快，腐竹酥脆，直接吃就可以。味道淡，不辣也不酸，适合口味清淡的人吃。我还是喜欢味道重的。,口味:螺蛳粉3袋装
l***3,2020-04-13 17:34:35,打字说的最多的差评，请商家接收：我不问的话，我感觉商家都不会发货，好不容易等了一个多月发货了，到货后，我就迫不及待煮了两包，煮出来的时候那个味道不是很好闻，一股猪大肠的味道，开始吃的时候，没吃两口，就吃到了一坨线，扔垃圾桶了，第一时间问了客服，客服说我拍照了吗，我说我没拍照，扔垃圾桶了，客服就说下次要拍照，然后发了加油的表情，我自己都受不了就不恶心大家了，放一张伊犁的美景图，和谐一下。当时都要吐了，全部倒掉，然后再也吃不下去任何东西了，之后把筷子碗都洗了，碗还好，就那个筷子，我使劲洗还是持续了一周时间，都有那个屎味，后来筷子也扔了，不知道是我欣赏不来还是咋的，所以剩下的都送同事了，送完也不知道吃了没吃，这一段时间我都超害怕被说。,口味:螺蛳粉3袋装
付***莹,2020-04-09 20:00:03,整体评价：非常不错的哦 口感味道：味道挺浓的 吃过好欢螺 螺霸王 柳全的 就我个人而言 味道最好的是李子柒的 腐竹也比其它几家多一点 一个人吃是妥妥的够了 就是特殊时期等的花🌸都要谢了  然后吃了之后真的后悔当时没多买几包 又要等那么久了😭,口味:螺蛳粉3袋装
萌***啵,2020-04-09 17:46:46,包装很漂亮，一直以来都是李子柒的粉，微博每一期的视频都看好几遍，超级喜欢视频的田园风格，因为相信子柒的人品所以相信所有的产品。可能是因为期待值太高了所以最后的效果并没有太过惊艳，挺好吃，但是没有达到预期值。,口味:螺蛳粉3袋装
小***乖,2020-04-10 16:55:33,整体评价：好的不得了。味道不错。 胀包问题：没有任何的问题，非常不错 包装品质：包装完美，到货很好 口感味道：味道不错，有味，分量超足， 新鲜度：食材味道完美，非常好。以后会经常买的,口味:螺蛳粉3袋装
t***5,2020-04-12 18:13:33,整体评价：挺好的和预期差不多 胀包问题：没有 包装品质：太精致啦 口感味道：一点也不臭很适合新手入门 新鲜度：非常可 鼠标垫赠的非常软，喜欢，会回购哒！！！,口味:螺蛳粉3袋装
樊***4,2020-04-08 16:57:28,整体评价：好 胀包问题：没有的呢？第二次购买了！ 包装品质：包装很严实 口感味道：口感没的说 新鲜度：特别好言人与人之间的交流（无论是亲子之间的、夫妻之间的，还是朋友和同事之间的）充溢着赞扬与责备。赞扬可能比食物更滋补。而责备会伤害和羞辱我们，剥夺我们的尊严、骄傲和快乐。我们对赞扬和责备的接受途径可不仅限于公开表达的夸奖或抱怨，我们还会根据别人的表情、眼神、短促的感叹词、肢体动作，感悟出其中带有的赞同或反对，正面或负面的态度。总体来说，我们会下意识地把赞扬与责备的态度带入每一次与他人的交流之中。,口味:螺蛳粉3袋装
六***1,2020-04-09 19:25:10,没法煮的朋友，强烈建议用开水♨️泡🤪亲测成功 ▶️用开水🔥泡面至少3次‼️⚠️注意是至少3次‼️ 每次泡的时间⌚️5-10分钟 ⏩泡到粉软后，就可以加入各种调料啦🧂 ⏭建议花生🥜和腐竹最后加😋 不过喜欢吃软点的朋友随意  🙋🏻&zwj;♀️个人评价 喜欢的人，闻到味就开始馋😋 不喜欢的人，闻到就觉得臭🤭 李子柒这个螺蛳粉足足等了我一个月‼️30天‼️ 不过，真的值得等待⌛️🤤好吃*3,口味:螺蛳粉3袋装
瓶***舞,2020-04-10 22:46:49,这也太好吃了吧！没有白等这么久！这是我吃过最好吃的螺狮粉了，米粉跟别家不同这个很劲道！！！配料量也非常足，花生很脆！ 包装品质：非常非常文艺 爱了爱了这个质感  新鲜度：很赞,口味:螺蛳粉3袋装
法***伦,2020-04-09 10:55:40,整体评价：李子柒的出品有保证，整体口感非常不错👍 胀包问题：没有胀包。 包装品质：包装非常严实。 口感味道：花生是我吃过的牌子里面最香最脆的，腐皮很脆，泡软了吃也弹牙，螺蛳汤很浓很香,口味:螺蛳粉3袋装
1***哦,2020-04-13 20:12:20,螺蛳粉好好吃啊！大家一定要去尝尝，我一个广西人都必须囤上好几袋。不太喜欢酸笋味的朋友都🉑️入手，汤底特别香，总体来说很棒！！ 希望柒姐继续出好吃的东西，我会多多支持的！,口味:螺蛳粉3袋装
良***叼,2020-04-08 17:21:44,螺蛳粉味道还是不错的，感觉很美味，等了差不多一个月的快递，但是也值得，料很足，辣度自己调，好吃哦！非常香！ 整体评价：满意 胀包问题：无问题 包装品质：包装精美 口感味道：色香俱全 新鲜度：日期新鲜,口味:螺蛳粉3袋装
p***6,2020-04-10 12:59:20,买子柒家的东西，收到就感觉品质特别好，包装一如既往棒棒哒哈哈哈!(^O^)y，料包料多味道足，打开酸笋哇～打开了螺蛳粉的灵魂(^o^)o好吃，粉也好吃，红油闻起来就很香，重庆很爱的口味,口味:螺蛳粉3袋装
t***5,2020-04-09 09:26:17,整体评价：味道很安逸。天天看李子柒视频来的，很喜欢她。 胀包问题：外面那个大袋子应该是没封好，里面不影响。螺丝粉很好吃，辣椒油特别香，只是粉有点少,口味:螺蛳粉3袋装
小***8,2020-04-08 19:37:31,整体评价：整体来说就是时间等得久点  但是遇到问题客服都给及时回复解决了这一点很满意 包装品质：包装的很好送亲戚很ok 口感味道：粉条可以再煮多几分钟会更软配料很足花生腐竹酸豆角都很多 新鲜度：生产日期都是新日期  快递取到了给妈妈和老姨个送去了两包让她们尝尝都说好吃,口味:螺蛳粉3袋装
m***q,2020-04-07 17:59:22,整体评价：包装看起来就高大上啊，很大一包，里面配料很丰富。。。 胀包问题：没有胀包问题，包装都挺好的，完好无损。。。 包装品质：包装很好，还送了一个鼠标垫。。。 口感味道：还没煮，但感觉应该还不错，期待它的味道。。。 新鲜度：四月份生产的，很新鲜，刚产出来就发出来了，虽然等了一个多月了，但生产日期还是很新鲜的。。。,口味:螺蛳粉3袋装
曹***派,2020-04-13 01:19:15,整体评价：太棒了👏料足味美！ 口感味道：特别好吃！不输外面卖的！ 包装品质：里面每个部分都是单独包装，方便卫生,口味:螺蛳粉3袋装
怡***g,2020-04-08 11:29:46,包装品质：很大一包 包装很好看  口感味道：超级好吃 是我吃过最好吃口感最好的螺蛳粉而且一点都不辣 因为没有放辣油包 真的很OK 快点买 冲呀 整体评价：一定会回购的 除了发货慢 没有毛病了 真的快给我买,口味:螺蛳粉3袋装
星***窝,2020-04-08 22:27:11,整体评价：很好吃就是太慢了！等了快一个月了😂 胀包问题：没有 包装品质：很高大上 口感味道：超级好吃 新鲜度：很新鲜,口味:螺蛳粉3袋装
z***8,2020-04-10 15:59:14,整体评价：很好  胀包问题：无 包装品质：精细 新鲜度：超级新鲜 口感味道：很棒 超级好吃 量也特别多 第一次购买李子柒的螺蛳粉 李子柒的螺蛳粉给人很放心的感觉 从包装到生产日期到口感都特别好！！！,口味:螺蛳粉3袋装
c***妞,2020-04-06 09:44:53,不枉费我等了一个月啊，包装完好无破损，特意吃过后才评价的，按照教程煮的，味道不错很好吃，料给的超级足啊，花生都是脆脆的，食材很新鲜，再也不用去外面饭店吃了，这个既卫生又实惠，老公现在都吃上瘾了，还会回购的，也会推荐给朋友，就是希望发货快一点,口味:螺蛳粉3袋装
米***滴,2020-04-08 11:47:14,买了三次了，太好吃了。连小孩都很喜欢吃。 口感味道：米粉很有嚼劲，很好吃，酸笋太好吃了。味道很香。 包装品质：包装很漂亮，里面的配菜包装也是喜欢。,口味:螺蛳粉3袋装
杨***8,2020-04-11 15:43:45,等了足足一个也月，不过完全没有失望，第一次尝试螺蛳粉，没有踩雷，很好，分量超足，完全不是抖音上刷的那样，花生豆，腐竹都超多，酸辣爽啊，我已入坑，之前买过藕粉，也很棒，李子柒家的东西还是非常好的，值得信赖👍👍👍👍👍👍👍,口味:螺蛳粉3袋装
汤***花,2020-04-11 11:11:53,整体评价：李子柒的微博我关注了有七八年了吧，但买东西这是第一次，比预想的好吃，我又下单了 口感味道：汤很好喝。豆皮和花生很酥 新鲜度：新鲜的 包装品质：外包装很好看,口味:螺蛳粉3袋装
c***3,2020-04-02 20:16:36,包装品质：超喜欢包装 好看极了 可能是我吃过所有螺蛳粉里面包装最好看的了 口感味道：好吃 等了好久好久好久 真的是迫不及待 米粉我觉得可以煮久一些 按照说明来的话个人觉得有点硬 自己还加了一点食材 超级丰盛了 整体评价：味道好 服务也挺好的 会回购 无限回购！,口味:螺蛳粉3袋装
a***0,2020-04-07 19:23:17,等了一个月终于吃到李子柒的螺蛳粉了，绝了，太好吃以至于汤都不剩，虽然没有好欢螺的臭，但是比其他品牌都好吃，配菜是我吃过的5款螺蛳粉里最好吃最新鲜的，油辣椒也没有变态辣，一般吃辣的放一半就够了，花生和腐竹香香脆脆的，一股新鲜的味道，汤料包不会很咸，至少没有好欢螺的咸，等了这么久还好没失望，这味道可以与好欢螺一决高下了，值得永久回购,口味:螺蛳粉3袋装
岩***蝶,2020-04-13 09:44:17,整体评价：3月20号下单 4月12号收到 还送了鼠标垫 煮完臭的满屋子 很可以 哈哈 胀包问题：没有  包装品质：颜值在线 口感味道：个人感觉口感偏淡 新鲜度：满分,口味:螺蛳粉3袋装
林***佳,2020-04-13 20:58:16,从拍下到收到货，差不多一个月时间，不过等待是值得的，首先，粉很有嚼劲；其次，汤包特别浓，还配有酸豆角，酸笋，木耳，腐竹，花生，真的特别好吃，老公说味道有点重，但螺蛳粉就是这股味道，哈哈，反正我超喜欢～,口味:螺蛳粉3袋装
d***n,2020-04-13 17:45:37,很久之前就吃完了 味道可以 花生好吃没有网上说的那么kang 我不放酸笋哈哈哈哈哈隔着包装都受不了那个味道 行吧我承认我的螺蛳粉没有灵魂 辣油比我想象中辣很多 全放进去很爽 可是被我妈看到了&hellip;&hellip;危 第二次放了很多很多料 差点溢出来 好吃 记得多放辣椒油！！！,口味:螺蛳粉3袋装
w***0,2020-04-12 19:40:07,整体评价：好吃，美味 胀包问题：没有胀包 包装品质：包装完整 口感味道：就是这个味，好吃 新鲜度：食材新鲜味美,口味:螺蛳粉3袋装
1***乐,2020-04-11 15:45:02,整体评价：非常棒 胀包问题：无 包装品质：非常好 口感味道：非常好 新鲜度：非常好 来不及拍照，吃完了拍一张吧！哈哈哈哈。包装很用心。多次回购了。真的很好吃。而且这次还送了礼品。感谢哟。,口味:螺蛳粉3袋装
